"Name","Type","Resource","Amount","TID","InfoTID","Tag1","ExpireTimeInHours","IsInShop","HighlightUnseen","RandomSelectionWeight","Order","ShowOnlyOnce","MaxPurchaseCount","MaxPurchaseCountAllTime","ValueTID","BillingPackage","GemCost","AutoGemCostPct","AutoAmountPct","DurationDays","Worker","DecorationBuilding","OfferMovieClip","Potion","PotionLevel","WorkerForSkin","Worker2ForSkin","Skin","IconSWF","IconExportName","IconBackgroundFrameLabel","ProductIconBackgroundFrameLabel","ConfirmPopupIconExportName","AnimateMovieClip","InFixedCategory","MinVillageXPLevel","MaxVillageXPLevel","VillageXPLevelRemove","MustBeInValley","OverrideProductIconMovieClip","ProductInfoTitleTID","ProductInfoTID","ProductInfoConfirmPopupTID"
"Shop0092_Deco_Normal_Garden_tile_2","Decoration",,4,"TID_SHOP_ITEM_TITLE",,"ValueDecos",,"TRUE",,"1",4,,10,,,,16,,,,,"Garden_tile_2",,,,,,,"sc/ui.sc",,"basic",,"shop_item_confirm_special_popup",,,,,,,,,,
"Shop0093_Deco_Normal_Garden_tile_2_b","Decoration",,4,"TID_SHOP_ITEM_TITLE",,"ValueDecos",,"TRUE",,"1",4,,10,,,,12,,,,,"Garden_tile_2_b",,,,,,,"sc/ui.sc",,"basic",,"shop_item_confirm_special_popup",,,,,,,,,,
"Shop0094_Deco_Normal_Garden_tile_2_c","Decoration",,4,"TID_SHOP_ITEM_TITLE",,"ValueDecos",,"TRUE",,"1",4,,10,,,,12,,,,,"Garden_tile_2_c",,,,,,,"sc/ui.sc",,"basic",,"shop_item_confirm_special_popup",,,,,,,,,,
"Shop0095_Deco_Normal_Garden_tile_3","Decoration",,4,"TID_SHOP_ITEM_TITLE",,"ValueDecos",,"TRUE",,"1",4,,10,,,,16,,,,,"Garden_tile_3",,,,,,,"sc/ui.sc",,"basic",,"shop_item_confirm_special_popup",,,,,,,,,,
"Shop0096_Deco_Normal_Campers_Grass","Decoration",,4,"TID_SHOP_ITEM_TITLE",,"ValueDecos",,"TRUE",,"1",4,,10,,,,12,,,,,"Campers_Grass",,,,,,,"sc/ui.sc",,"basic",,"shop_item_confirm_special_popup",,,,,,,,,,
"Shop0097_Deco_Normal_Festival_Fence","Decoration",,4,"TID_SHOP_ITEM_TITLE",,"ValueDecos",,"TRUE",,"1",5,,10,,,,20,,,,,"Festival_Fence",,,,,,,"sc/ui.sc",,"basic",,"shop_item_confirm_special_popup",,,,,,,,,,
"Shop0098_Deco_Normal_Campers_Fence","Decoration",,4,"TID_SHOP_ITEM_TITLE",,"ValueDecos",,"TRUE",,"1",5,,10,,,,20,,,,,"Campers_Fence",,,,,,,"sc/ui.sc",,"basic",,"shop_item_confirm_special_popup",,,,,,,,,,
"Shop0099_Deco_Normal_Hedge","Decoration",,1,"TID_SHOP_ITEM_TITLE",,"ValueDecos",,"TRUE",,"1",6,,10,,,,15,,,,,"Hedge",,,,,,,"sc/ui.sc",,"basic",,"shop_item_confirm_special_popup",,,,,,,,,,
"Shop0100_Deco_Normal_Hedge_2","Decoration",,1,"TID_SHOP_ITEM_TITLE",,"ValueDecos",,"TRUE",,"1",6,,10,,,,15,,,,,"Hedge_2",,,,,,,"sc/ui.sc",,"basic",,"shop_item_confirm_special_popup",,,,,,,,,,
"Shop0101_Deco_Normal_Hedge_3","Decoration",,1,"TID_SHOP_ITEM_TITLE",,"ValueDecos",,"TRUE",,"1",6,,10,,,,15,,,,,"Hedge_3",,,,,,,"sc/ui.sc",,"basic",,"shop_item_confirm_special_popup",,,,,,,,,,
"Shop0102_Deco_Normal_Hedge_Round","Decoration",,1,"TID_SHOP_ITEM_TITLE",,"ValueDecos",,"TRUE",,"1",6,,10,,,,25,,,,,"Hedge_Round",,,,,,,"sc/ui.sc",,"basic",,"shop_item_confirm_special_popup",,,,,,,,,,
"Shop0103_Deco_Normal_Hedge_Pyramid","Decoration",,1,"TID_SHOP_ITEM_TITLE",,"ValueDecos",,"TRUE",,"1",6,,10,,,,25,,,,,"Hedge_Pyramid",,,,,,,"sc/ui.sc",,"basic",,"shop_item_confirm_special_popup",,,,,,,,,,
"Shop0104_Deco_Normal_Bamboo","Decoration",,1,"TID_SHOP_ITEM_TITLE",,"ValueDecos",,"TRUE",,"1",6,,10,,,,10,,,,,"Bamboo",,,,,,,"sc/ui.sc",,"basic",,"shop_item_confirm_special_popup",,,,,,,,,,
"Shop0105_Deco_Normal_Pumpkin_2","Decoration",,1,"TID_SHOP_ITEM_TITLE",,"ValueDecos",,"TRUE",,"1",6,,10,,,,10,,,,,"Pumpkin_2",,,,,,,"sc/ui.sc",,"basic",,"shop_item_confirm_special_popup",,,,,,,,,,
"Shop0106_Deco_Normal_Festival_Crateset","Decoration",,1,"TID_SHOP_ITEM_TITLE",,"ValueDecos",,"TRUE",,"1",7,,10,,,,15,,,,,"Festival_Crateset",,,,,,,"sc/ui.sc",,"basic",,"shop_item_confirm_special_popup",,,,,,,,,,
"Shop0107_Deco_Normal_Campers_Box","Decoration",,1,"TID_SHOP_ITEM_TITLE",,"ValueDecos",,"TRUE",,"1",7,,10,,,,15,,,,,"Campers_Box",,,,,,,"sc/ui.sc",,"basic",,"shop_item_confirm_special_popup",,,,,,,,,,
"Shop0108_Deco_Normal_AsianLantern","Decoration",,1,"TID_SHOP_ITEM_TITLE",,"ValueDecos",,"TRUE",,"1",8,,10,,,,35,,,,,"AsianLantern",,,,,,,"sc/ui.sc",,"basic",,"shop_item_confirm_special_popup",,,,,,,,,,
"Shop0109_Deco_Normal_Garden_Torch","Decoration",,1,"TID_SHOP_ITEM_TITLE",,"ValueDecos",,"TRUE",,"1",8,,10,,,,35,,,,,"Garden_Torch",,,,,,,"sc/ui.sc",,"basic",,"shop_item_confirm_special_popup",,,,,,,,,,
"Shop0110_Deco_Normal_Garden_lantern","Decoration",,1,"TID_SHOP_ITEM_TITLE",,"ValueDecos",,"TRUE",,"1",8,,10,,,,35,,,,,"Garden_lantern",,,,,,,"sc/ui.sc",,"basic",,"shop_item_confirm_special_popup",,,,,,,,,,
"Shop0111_Deco_Normal_Garden_Swing","Decoration",,1,"TID_SHOP_ITEM_TITLE",,"ValueDecos",,"TRUE",,"1",8,,10,,,,40,,,,,"Garden_Swing",,,,,,,"sc/ui.sc",,"basic",,"shop_item_confirm_special_popup",,,,,,,,,,
"Shop0112_Deco_Normal_Garden_Pond","Decoration",,1,"TID_SHOP_ITEM_TITLE",,"ValueDecos",,"TRUE",,"1",8,,10,,,,50,,,,,"Garden_Pond",,,,,,,"sc/ui.sc",,"basic",,"shop_item_confirm_special_popup",,,,,,,,,,
"Shop0113_Deco_Normal_BirdBath","Decoration",,1,"TID_SHOP_ITEM_TITLE",,"ValueDecos",,"TRUE",,"1",8,,10,,,,60,,,,,"BirdBath",,,,,,,"sc/ui.sc",,"basic",,"shop_item_confirm_special_popup",,,,,,,,,,
"Shop0114_Deco_Normal_Fire_pit","Decoration",,1,"TID_SHOP_ITEM_TITLE",,"ValueDecos",,"TRUE",,"1",8,,10,,,,60,,,,,"Fire_pit",,,,,,,"sc/ui.sc",,"basic",,"shop_item_confirm_special_popup",,,,,,,,,,
"Shop0115_Deco_Normal_Windmill_small","Decoration",,1,"TID_SHOP_ITEM_TITLE",,"ValueDecos",,"TRUE",,"1",8,,10,,,,50,,,,,"Windmill_small",,,,,,,"sc/ui.sc",,"basic",,"shop_item_confirm_special_popup",,,,,,,,,,
"Shop0116_Deco_Normal_Wheelbarrow","Decoration",,1,"TID_SHOP_ITEM_TITLE",,"ValueDecos",,"TRUE",,"1",8,,10,,,,40,,,,,"Wheelbarrow",,,,,,,"sc/ui.sc",,"basic",,"shop_item_confirm_special_popup",,,,,,,,,,
"Shop0117_Deco_Normal_FlowerBedBluebells_Free","Decoration",,1,"TID_SHOP_ITEM_TITLE",,"ValueDecos_Free",,"TRUE","TRUE","1",2,,1,,,,0,,,,,"FlowerBedBluebells",,,,,,,"sc/ui.sc",,"free",,"shop_item_confirm_special_popup",,,,,,,,,,
"Shop0118_Deco_Normal_FlowerBedTulips_Free","Decoration",,1,"TID_SHOP_ITEM_TITLE",,"ValueDecos_Free",,"TRUE","TRUE","1",2,,1,,,,0,,,,,"FlowerBedTulips",,,,,,,"sc/ui.sc",,"free",,"shop_item_confirm_special_popup",,,,,,,,,,
"Shop0119_Deco_Normal_FlowerBedSunflowers_Free","Decoration",,1,"TID_SHOP_ITEM_TITLE",,"ValueDecos_Free",,"TRUE","TRUE","1",2,,1,,,,0,,,,,"FlowerBedSunflowers",,,,,,,"sc/ui.sc",,"free",,"shop_item_confirm_special_popup",,,,,,,,,,
"Shop0120_Deco_Normal_Flower_Pot_1_Free","Decoration",,1,"TID_SHOP_ITEM_TITLE",,"ValueDecos_Free",,"TRUE","TRUE","1",3,,1,,,,0,,,,,"Flower_Pot_1",,,,,,,"sc/ui.sc",,"free",,"shop_item_confirm_special_popup",,,,,,,,,,
"Shop0121_Deco_Normal_Flower_Pot_2_Free","Decoration",,1,"TID_SHOP_ITEM_TITLE",,"ValueDecos_Free",,"TRUE","TRUE","1",3,,1,,,,0,,,,,"Flower_Pot_2",,,,,,,"sc/ui.sc",,"free",,"shop_item_confirm_special_popup",,,,,,,,,,
"Shop0122_Deco_Normal_Flower_Pot_3_Free","Decoration",,1,"TID_SHOP_ITEM_TITLE",,"ValueDecos_Free",,"TRUE","TRUE","1",3,,1,,,,0,,,,,"Flower_Pot_3",,,,,,,"sc/ui.sc",,"free",,"shop_item_confirm_special_popup",,,,,,,,,,
"Shop0123_Deco_Normal_Flower_Pot_4_Free","Decoration",,1,"TID_SHOP_ITEM_TITLE",,"ValueDecos_Free",,"TRUE","TRUE","1",3,,1,,,,0,,,,,"Flower_Pot_4",,,,,,,"sc/ui.sc",,"free",,"shop_item_confirm_special_popup",,,,,,,,,,
"Shop0124_Deco_Normal_Garden_tile_1_Free","Decoration",,4,"TID_SHOP_ITEM_TITLE",,"ValueDecos_Free",,"TRUE","TRUE","1",4,,1,,,,0,,,,,"Garden_tile_1",,,,,,,"sc/ui.sc",,"free",,"shop_item_confirm_special_popup",,,,,,,,,,
"Shop0125_Deco_Normal_Garden_tile_2_Free","Decoration",,4,"TID_SHOP_ITEM_TITLE",,"ValueDecos_Free",,"TRUE","TRUE","1",4,,1,,,,0,,,,,"Garden_tile_2",,,,,,,"sc/ui.sc",,"free",,"shop_item_confirm_special_popup",,,,,,,,,,
"Shop0126_Deco_Normal_Garden_tile_2_b_Free","Decoration",,4,"TID_SHOP_ITEM_TITLE",,"ValueDecos_Free",,"TRUE","TRUE","1",4,,1,,,,0,,,,,"Garden_tile_2_b",,,,,,,"sc/ui.sc",,"free",,"shop_item_confirm_special_popup",,,,,,,,,,
"Shop0127_Deco_Normal_Garden_tile_2_c_Free","Decoration",,4,"TID_SHOP_ITEM_TITLE",,"ValueDecos_Free",,"TRUE","TRUE","1",4,,1,,,,0,,,,,"Garden_tile_2_c",,,,,,,"sc/ui.sc",,"free",,"shop_item_confirm_special_popup",,,,,,,,,,
"Shop0128_Deco_Normal_Garden_tile_3_Free","Decoration",,4,"TID_SHOP_ITEM_TITLE",,"ValueDecos_Free",,"TRUE","TRUE","1",4,,1,,,,0,,,,,"Garden_tile_3",,,,,,,"sc/ui.sc",,"free",,"shop_item_confirm_special_popup",,,,,,,,,,
"Shop0129_Deco_Normal_Hedge_Free","Decoration",,1,"TID_SHOP_ITEM_TITLE",,"ValueDecos_Free",,"TRUE","TRUE","1",6,,1,,,,0,,,,,"Hedge",,,,,,,"sc/ui.sc",,"free",,"shop_item_confirm_special_popup",,,,,,,,,,
"Shop0130_Deco_Normal_Hedge_2_Free","Decoration",,1,"TID_SHOP_ITEM_TITLE",,"ValueDecos_Free",,"TRUE","TRUE","1",6,,1,,,,0,,,,,"Hedge_2",,,,,,,"sc/ui.sc",,"free",,"shop_item_confirm_special_popup",,,,,,,,,,
"Shop0131_Deco_Normal_Hedge_3_Free","Decoration",,1,"TID_SHOP_ITEM_TITLE",,"ValueDecos_Free",,"TRUE","TRUE","1",6,,1,,,,0,,,,,"Hedge_3",,,,,,,"sc/ui.sc",,"free",,"shop_item_confirm_special_popup",,,,,,,,,,
"Shop0132_Deco_Normal_Hedge_Round_Free","Decoration",,1,"TID_SHOP_ITEM_TITLE",,"ValueDecos_Free",,"TRUE","TRUE","1",6,,1,,,,0,,,,,"Hedge_Round",,,,,,,"sc/ui.sc",,"free",,"shop_item_confirm_special_popup",,,,,,,,,,
"Shop0133_Deco_Normal_Hedge_Pyramid_Free","Decoration",,1,"TID_SHOP_ITEM_TITLE",,"ValueDecos_Free",,"TRUE","TRUE","1",6,,1,,,,0,,,,,"Hedge_Pyramid",,,,,,,"sc/ui.sc",,"free",,"shop_item_confirm_special_popup",,,,,,,,,,
"Shop0134_Deco_Normal_Bamboo_Free","Decoration",,1,"TID_SHOP_ITEM_TITLE",,"ValueDecos_Free",,"TRUE","TRUE","1",6,,1,,,,0,,,,,"Bamboo",,,,,,,"sc/ui.sc",,"free",,"shop_item_confirm_special_popup",,,,,,,,,,
"Shop0135_Deco_Normal_Pumpkin_2_Free","Decoration",,1,"TID_SHOP_ITEM_TITLE",,"ValueDecos_Free",,"TRUE","TRUE","1",6,,1,,,,0,,,,,"Pumpkin_2",,,,,,,"sc/ui.sc",,"free",,"shop_item_confirm_special_popup",,,,,,,,,,
"Shop0136_DecoThemeBundle_Festival","Decoration",,1,"TID_SHOP_OFFER_DECO_BUNDLE_FESTIVAL","TID_SHOP_OFFER_DECO_BUNDLE_FESTIVAL_INFO","DecoBundle",,"TRUE","TRUE","1",3,,1,1,,,300,,,,,"Festival_Stage",,,,,,,"sc/ui.sc","shop_offer_small_deco_multiple","basic","basic","shop_item_confirm_pack","sc/ui.sc#offer_animation_template",,,,,,,,,
,"Decoration",,1,,,,,,,,,,,,,,,,,,,"Festival_Tent",,,,,,,,,,,,,,,,,,,,,
,"Decoration",,3,,,,,,,,,,,,,,,,,,,"Festival_Balloons",,,,,,,,,,,,,,,,,,,,,
,"Decoration",,1,,,,,,,,,,,,,,,,,,,"Festival_Lamps",,,,,,,,,,,,,,,,,,,,,
,"Decoration",,1,,,,,,,,,,,,,,,,,,,"Festival_Breadstand",,,,,,,,,,,,,,,,,,,,,
,"Decoration",,1,,,,,,,,,,,,,,,,,,,"Festival_Feasttable",,,,,,,,,,,,,,,,,,,,,
"Shop0137_DecoThemeBundle_Camper","Decoration",,1,"TID_SHOP_OFFER_DECO_BUNDLE_CAMPER","TID_SHOP_OFFER_DECO_BUNDLE_CAMPER_INFO","DecoBundle",,"TRUE","TRUE","1",3,,1,1,,,300,,,,,"Campers_Tables",,,,,,,"sc/ui.sc","shop_offer_small_deco_camping","basic","basic","shop_item_confirm_pack","sc/ui.sc#offer_animation_template",,,,,,,,,
,"Decoration",,3,,,,,,,,,,,,,,,,,,,"Campers_Stump",,,,,,,,,,,,,,,,,,,,,
,"Decoration",,1,,,,,,,,,,,,,,,,,,,"Campers_Fishing_Pond",,,,,,,,,,,,,,,,,,,,,
,"Decoration",,1,,,,,,,,,,,,,,,,,,,"Camper_Campfire",,,,,,,,,,,,,,,,,,,,,
,"Decoration",,1,,,,,,,,,,,,,,,,,,,"Campers_Tent",,,,,,,,,,,,,,,,,,,,,
,"Decoration",,1,,,,,,,,,,,,,,,,,,,"Campers_Clothes",,,,,,,,,,,,,,,,,,,,,
"Shop0138_Deco_Pet_DogHouse","Decoration",,1,"TID_SHOP_ITEM_TITLE",,"Pets",,"TRUE","TRUE","1",0,,1,,,,400,,,,,"DogHouse",,,,,,,"sc/ui.sc","shop_item_doghouse","basic",,"shop_item_confirm_special_popup","sc/ui.sc#offer_animation_template_centered",,4,,,,,,,
"Shop0139_Villager_skin_costume_wedding","Skin",,1,"TID_SHOP_ITEM_TITLE",,"WorkerSkin",,"TRUE",,"1",4,,10,,,,200,,,,,,,,,"carolina_worker_01","karl_worker_01","skin_costume_wedding","sc/ui.sc",,"basic",,"shop_item_confirm_special_popup",,,,,,,,,,
"Shop0140_Villager_skin_costume_fish","Skin",,1,"TID_SHOP_ITEM_TITLE",,"WorkerSkin",,"TRUE",,"1",4,,10,,,,100,,,,,,,,,"carolina_worker_01","karl_worker_01","skin_costume_fish","sc/ui.sc",,"basic",,"shop_item_confirm_special_popup",,,,,,,,,,
"Shop0141_Villager_skin_costume_lumberjack","Skin",,1,"TID_SHOP_ITEM_TITLE",,"WorkerSkin",,"TRUE",,"1",4,,10,,,,100,,,,,,,,,"carolina_worker_01","karl_worker_01","skin_costume_lumberjack","sc/ui.sc",,"basic",,"shop_item_confirm_special_popup",,,,,,,,,,
"Shop0142_Villager_skin_costume_pirate","Skin",,1,"TID_SHOP_ITEM_TITLE",,"WorkerSkin",,"TRUE",,"1",4,,10,,,,200,,,,,,,,,"carolina_worker_01","karl_worker_01","skin_costume_pirate","sc/ui.sc",,"basic",,"shop_item_confirm_special_popup",,,,,,,,,,
"Shop0143_Villager_skin_costume_quarrymaster","Skin",,1,"TID_SHOP_ITEM_TITLE",,"WorkerSkin",,"TRUE",,"1",4,,10,,,,100,,,,,,,,,"carolina_worker_01","karl_worker_01","skin_costume_quarrymaster","sc/ui.sc",,"basic",,"shop_item_confirm_special_popup",,,,,,,,,,
"Shop0144_Villager_skin_costume_researcher","Skin",,1,"TID_SHOP_ITEM_TITLE",,"WorkerSkin",,"TRUE",,"1",4,,10,,,,200,,,,,,,,,"carolina_worker_01","karl_worker_01","skin_costume_researcher","sc/ui.sc",,"basic",,"shop_item_confirm_special_popup",,,,,,,,,,
"Shop0145_Villager_skin_costume_rooster","Skin",,1,"TID_SHOP_ITEM_TITLE",,"WorkerSkin",,"TRUE",,"1",4,,10,,,,200,,,,,,,,,"carolina_worker_01","karl_worker_01","skin_costume_rooster","sc/ui.sc",,"basic",,"shop_item_confirm_special_popup",,,,,,,,,,
"Shop0146_Villager_skin_costume_claymaster","Skin",,1,"TID_SHOP_ITEM_TITLE",,"WorkerSkin",,"TRUE",,"1",4,,10,,,,100,,,,,,,,,"carolina_worker_01","karl_worker_01","skin_costume_claymaster","sc/ui.sc",,"basic",,"shop_item_confirm_special_popup",,,,,,,,,,
"Shop0147_Villager_skin_costume_adventurer","Skin",,1,"TID_SHOP_ITEM_TITLE",,"WorkerSkin",,"TRUE",,"1",4,,10,,,,200,,,,,,,,,"carolina_worker_01","karl_worker_01","skin_costume_adventurer","sc/ui.sc",,"basic",,"shop_item_confirm_special_popup",,,,,,,,,,
"Shop0148_Villager_skin_costume_festival","Skin",,1,"TID_SHOP_ITEM_TITLE",,"WorkerSkin",,"TRUE",,"1",4,,10,,,,200,,,,,,,,,"carolina_worker_01","karl_worker_01","skin_costume_festival","sc/ui.sc",,"basic",,"shop_item_confirm_special_popup",,,,,,,,,,
"Shop0149_Villager_skin_costume_scarecrow","Skin",,1,"TID_SHOP_ITEM_TITLE",,"WorkerSkin",,"TRUE",,"1",4,,10,,,,200,,,,,,,,,"carolina_worker_01","karl_worker_01","skin_costume_scarecrow","sc/ui.sc",,"basic",,"shop_item_confirm_special_popup",,,,,,,,,,
"Shop0150_Villager_skin_costume_camper","Skin",,1,"TID_SHOP_ITEM_TITLE",,"WorkerSkin",,"TRUE",,"1",4,,10,,,,200,,,,,,,,,"carolina_worker_01","karl_worker_01","skin_costume_camper","sc/ui.sc",,"basic",,"shop_item_confirm_special_popup",,,,,,,,,,
"Shop0151_Villager_skin_costume_gardener","Skin",,1,"TID_SHOP_ITEM_TITLE",,"WorkerSkin",,"TRUE",,"1",4,,10,,,,200,,,,,,,,,"carolina_worker_01","karl_worker_01","skin_costume_gardener","sc/ui.sc",,"basic",,"shop_item_confirm_special_popup",,,,,,,,,,
"Shop0152_Villager_skin_costume_stump","Skin",,1,"TID_SHOP_ITEM_TITLE",,"WorkerSkin",,"TRUE",,"1",4,,10,,,,200,,,,,,,,,"carolina_worker_01","karl_worker_01","skin_costume_stump","sc/ui.sc",,"basic",,"shop_item_confirm_special_popup",,,,,,,,,,
"Shop0160_Resource_Daily_Coins_01","Resource","Coins",100,"TID_SHOP_ITEM_TITLE",,"AlwaysAvailable",,"TRUE",,"1",3,,5,,,,6,,,,,,,,,,,,"sc/ui.sc",,"basic",,"shop_item_confirm_special_popup",,"TRUE",4,4,5,,"sc/ui.sc#starterpack_gold","TID_GOLD_OFFER_DESCRIPTION",,
"Shop0161_Resource_Daily_BoostTokens_01","Resource","FountainBoost",10,"TID_SHOP_ITEM_TITLE",,"AlwaysAvailable",,"TRUE",,"1",1,,5,,,,5,,,,,,,,,,,,"sc/ui.sc",,"basic",,"shop_item_confirm_special_popup",,"TRUE",2,4,5,,"sc/ui.sc#starterpack_nectar","TID_NECTAR_OFFER_DESCRIPTION",,
"Shop0162_Resource_Daily_KnowledgePoints_01","KnowledgePoints",,20,"TID_SHOP_ITEM_TITLE",,"AlwaysAvailable",,"TRUE",,"1",2,,5,,,,12,,,,,,,,,,,,"sc/ui.sc",,"basic",,"shop_item_confirm_special_popup",,"TRUE",4,4,5,,"sc/ui.sc#starterpack_scrolls","TID_KNOWLEDGEPOINTS_OFFER_DESCRIPTION",,
"Shop0163_Resource_Daily_Coins_02","Resource","Coins",500,"TID_SHOP_ITEM_TITLE",,"AlwaysAvailable",,"TRUE",,"1",6,,5,,,,30,,,,,,,,,,,,"sc/ui.sc",,"basic",,"shop_item_confirm_special_popup",,"TRUE",5,7,8,,"sc/ui.sc#starterpack_gold","TID_GOLD_OFFER_DESCRIPTION",,
"Shop0164_Resource_Daily_BoostTokens_02","Resource","FountainBoost",20,"TID_SHOP_ITEM_TITLE",,"AlwaysAvailable",,"TRUE",,"1",4,,5,,,,10,,,,,,,,,,,,"sc/ui.sc",,"basic",,"shop_item_confirm_special_popup",,"TRUE",5,7,8,,"sc/ui.sc#starterpack_nectar","TID_NECTAR_OFFER_DESCRIPTION",,
"Shop0165_Resource_Daily_KnowledgePoints_02","KnowledgePoints",,100,"TID_SHOP_ITEM_TITLE",,"AlwaysAvailable",,"TRUE",,"1",5,,5,,,,60,,,,,,,,,,,,"sc/ui.sc",,"basic",,"shop_item_confirm_special_popup",,"TRUE",5,7,8,,"sc/ui.sc#starterpack_scrolls","TID_KNOWLEDGEPOINTS_OFFER_DESCRIPTION",,
"Shop0166_Resource_Daily_Coins_03","Resource","Coins",1000,"TID_SHOP_ITEM_TITLE",,"AlwaysAvailable",,"TRUE",,"1",9,,5,,,,60,,,,,,,,,,,,"sc/ui.sc",,"basic",,"shop_item_confirm_special_popup",,"TRUE",8,,,,"sc/ui.sc#starterpack_gold","TID_GOLD_OFFER_DESCRIPTION",,
"Shop0167_Resource_Daily_BoostTokens_03","Resource","FountainBoost",40,"TID_SHOP_ITEM_TITLE",,"AlwaysAvailable",,"TRUE",,"1",7,,5,,,,20,,,,,,,,,,,,"sc/ui.sc",,"basic",,"shop_item_confirm_special_popup",,"TRUE",8,,,,"sc/ui.sc#starterpack_nectar","TID_NECTAR_OFFER_DESCRIPTION",,
"Shop0168_Resource_Daily_KnowledgePoints_03","KnowledgePoints",,200,"TID_SHOP_ITEM_TITLE",,"AlwaysAvailable",,"TRUE",,"1",8,,5,,,,120,,,,,,,,,,,,"sc/ui.sc",,"basic",,"shop_item_confirm_special_popup",,"TRUE",8,,,,"sc/ui.sc#starterpack_scrolls","TID_KNOWLEDGEPOINTS_OFFER_DESCRIPTION",,
"Shop0169_Offer_Bundle_StarterPack","Resource","Diamonds",300,"TID_STARTER_PACK_TITLE","TID_STARTER_PACK_INFO","StarterPack",72,"TRUE","TRUE","1",1,"TRUE",1,,"TID_SHOP_3X_VALUE","com.supercell.everdale.starter_pack_02",,,,,,,,,,,,,"sc/ui.sc","shop_offer_big_levelup","value","value","shop_item_confirm_pack","sc/ui.sc#offer_animation_template_centered",,1,5,,,"sc/ui.sc#starterpack_gems",,,
,"KnowledgePoints",,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"value",,,,,,,,"sc/ui.sc#starterpack_scrolls",,,
,"Resource","Coins",600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"value",,,,,,,,"sc/ui.sc#starterpack_gold",,,
,"Potion",,2,,,,,,,,,,,,,,,,,,,,,"PotionSpeedLumberjack",1,,,,,,,"value",,,,,,,,,,,
,"Potion",,2,,,,,,,,,,,,,,,,,,,,,"PotionSpeedClaydigger",1,,,,,,,"value",,,,,,,,,,,
,"Resource","FountainBoost",50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"value",,,,,,,,"sc/ui.sc#starterpack_nectar",,,
"Shop0170_Offer_Bundle_Levelup6","Resource","Diamonds",200,"TID_SHOP_OFFER_LEVELUP06_TITLE","TID_SHOP_OFFER_LEVELUP06_INFO","StarterPack",72,"TRUE","TRUE","1",2,"TRUE",1,,"TID_SHOP_3X_VALUE","com.supercell.everdale.levelup06_pack",,,,,,,,,,,,,"sc/ui.sc","shop_offer_big_levelup","value","value","shop_item_confirm_pack","sc/ui.sc#offer_animation_template_centered",,6,6,,,"sc/ui.sc#starterpack_gems",,,
,"KnowledgePoints",,1200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"value",,,,,,,,"sc/ui.sc#starterpack_scrolls",,,
,"Resource","Coins",3000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"value",,,,,,,,"sc/ui.sc#starterpack_gold",,,
,"Potion",,3,,,,,,,,,,,,,,,,,,,,,"PotionSpeedFarmer",2,,,,,,,"value",,,,,,,,,,,
,"Potion",,3,,,,,,,,,,,,,,,,,,,,,"PotionSpeedResearcher",2,,,,,,,"value",,,,,,,,,,,
,"Resource","FountainBoost",80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"value",,,,,,,,"sc/ui.sc#starterpack_nectar",,,
"Shop0171_Offer_Bundle_Levelup7","Resource","Diamonds",500,"TID_SHOP_OFFER_LEVELUP07_TITLE","TID_SHOP_OFFER_LEVELUP07_INFO","StarterPack",72,"TRUE","TRUE","1",3,"TRUE",1,,"TID_SHOP_3X_VALUE","com.supercell.everdale.levelup07_pack",,,,,,,,,,,,,"sc/ui.sc","shop_offer_big_levelup","value","value","shop_item_confirm_pack","sc/ui.sc#offer_animation_template_centered",,7,7,,,"sc/ui.sc#starterpack_gems",,,
,"KnowledgePoints",,1300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"value",,,,,,,,"sc/ui.sc#starterpack_scrolls",,,
,"Resource","Coins",1000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"value",,,,,,,,"sc/ui.sc#starterpack_gold",,,
,"Potion",,1,,,,,,,,,,,,,,,,,,,,,"PotionSpeedStonemason",2,,,,,,,"value",,,,,,,,,,,
,"Potion",,1,,,,,,,,,,,,,,,,,,,,,"PotionSpeedResearcher",2,,,,,,,"value",,,,,,,,,,,
,"Potion",,1,,,,,,,,,,,,,,,,,,,,,"PotionNoFood",2,,,,,,,"value",,,,,,,,,,,
"Shop0172_Offer_Bundle_Levelup8","Resource","Diamonds",1600,"TID_SHOP_OFFER_LEVELUP08_TITLE","TID_SHOP_OFFER_LEVELUP08_INFO","StarterPack",72,"TRUE","TRUE","1",4,"TRUE",1,,"TID_SHOP_3X_VALUE","com.supercell.everdale.levelup08_pack",,,,,,,,,,,,,"sc/ui.sc","shop_offer_big_levelup","value","value","shop_item_confirm_pack","sc/ui.sc#offer_animation_template_centered",,8,8,,,"sc/ui.sc#starterpack_gems",,,
,"KnowledgePoints",,2000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"value",,,,,,,,"sc/ui.sc#starterpack_scrolls",,,
,"Resource","FountainBoost",100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"value",,,,,,,,"sc/ui.sc#starterpack_nectar",,,
